sample_id,sequence,frame_number,frame_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,intended_level,analysis_severity,visible_joint_ratio_body12,detection_status,base_sequence,base_frame_number,synthetic_image_path,pipeline_status,seconds,prediction_path,error
synthetic_c2/case_04_MansoryCement_02/017/partial,case_04_MansoryCement_02__partial,17,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04665.jpg,527.21,274.86,654.0,566.31,partial,partial,0.667,ok,MansoryCement_02,4665,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04665.jpg,ok,23.737,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__017__partial.npz,
synthetic_c2/case_04_MansoryCement_02/019/partial,case_04_MansoryCement_02__partial,19,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04667.jpg,527.07,274.85,654.55,566.94,partial,partial,0.667,ok,MansoryCement_02,4667,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04667.jpg,ok,24.005,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__019__partial.npz,
synthetic_c2/case_04_MansoryCement_02/021/partial,case_04_MansoryCement_02__partial,21,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04669.jpg,527.21,273.9,653.81,567.63,partial,partial,0.667,ok,MansoryCement_02,4669,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04669.jpg,ok,23.981,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__021__partial.npz,
synthetic_c2/case_04_MansoryCement_02/023/partial,case_04_MansoryCement_02__partial,23,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04671.jpg,526.82,273.67,655.43,564.33,partial,partial,0.667,ok,MansoryCement_02,4671,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04671.jpg,ok,23.752,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__023__partial.npz,
synthetic_c2/case_04_MansoryCement_02/024/partial,case_04_MansoryCement_02__partial,24,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04672.jpg,526.83,273.6,655.01,565.71,partial,partial,0.667,ok,MansoryCement_02,4672,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04672.jpg,ok,23.758,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__024__partial.npz,
synthetic_c2/case_04_MansoryCement_02/026/partial,case_04_MansoryCement_02__partial,26,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04674.jpg,526.9,273.49,654.5,566.23,partial,partial,0.667,ok,MansoryCement_02,4674,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04674.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__026__partial.npz,
synthetic_c2/case_04_MansoryCement_02/028/partial,case_04_MansoryCement_02__partial,28,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04676.jpg,526.85,273.86,654.94,565.72,partial,partial,0.667,ok,MansoryCement_02,4676,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04676.jpg,ok,23.977,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__028__partial.npz,
synthetic_c2/case_04_MansoryCement_02/030/partial,case_04_MansoryCement_02__partial,30,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04678.jpg,526.95,274.06,655.31,565.84,partial,partial,0.667,ok,MansoryCement_02,4678,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04678.jpg,ok,24.378,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__030__partial.npz,
synthetic_c2/case_04_MansoryCement_02/032/partial,case_04_MansoryCement_02__partial,32,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04680.jpg,526.46,274.08,655.34,565.52,partial,partial,0.667,ok,MansoryCement_02,4680,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04680.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__032__partial.npz,
synthetic_c2/case_04_MansoryCement_02/034/partial,case_04_MansoryCement_02__partial,34,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04682.jpg,526.02,274.18,655.67,565.74,partial,partial,0.667,ok,MansoryCement_02,4682,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04682.jpg,ok,23.601,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__034__partial.npz,
synthetic_c2/case_04_MansoryCement_02/035/partial,case_04_MansoryCement_02__partial,35,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04683.jpg,525.94,274.14,655.64,565.96,partial,partial,0.667,ok,MansoryCement_02,4683,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04683.jpg,ok,23.755,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__035__partial.npz,
synthetic_c2/case_04_MansoryCement_02/037/partial,case_04_MansoryCement_02__partial,37,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04685.jpg,526.33,273.86,654.56,564.09,partial,partial,0.667,ok,MansoryCement_02,4685,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04685.jpg,ok,24.068,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__037__partial.npz,
synthetic_c2/case_04_MansoryCement_02/039/partial,case_04_MansoryCement_02__partial,39,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04687.jpg,526.19,273.91,654.51,562.26,partial,partial,0.667,ok,MansoryCement_02,4687,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04687.jpg,ok,24.875,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__039__partial.npz,
synthetic_c2/case_04_MansoryCement_02/041/partial,case_04_MansoryCement_02__partial,41,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04689.jpg,525.47,274.3,655.37,565.62,partial,partial,0.667,ok,MansoryCement_02,4689,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04689.jpg,ok,24.026,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__041__partial.npz,
synthetic_c2/case_04_MansoryCement_02/043/partial,case_04_MansoryCement_02__partial,43,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04691.jpg,525.52,274.07,654.31,565.07,partial,partial,0.667,ok,MansoryCement_02,4691,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/partial/image_04691.jpg,ok,23.968,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__043__partial.npz,
synthetic_c2/case_05_RebarPlacement_00/002/partial,case_05_RebarPlacement_00__partial,2,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/partial/image_01910.jpg,530.68,111.24,745.17,589.59,partial,partial,0.833,ok,RebarPlacement_00,1910,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/partial/image_01910.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__002__partial.npz,
synthetic_c2/case_05_RebarPlacement_00/003/partial,case_05_RebarPlacement_00__partial,3,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/partial/image_01911.jpg,529.15,108.9,744.58,590.56,partial,partial,0.833,ok,RebarPlacement_00,1911,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/partial/image_01911.jpg,ok,23.729,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__003__partial.npz,
synthetic_c2/case_05_RebarPlacement_00/023/partial,case_05_RebarPlacement_00__partial,23,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/partial/image_01931.jpg,535.05,72.31,754.89,599.54,partial,partial,0.833,ok,RebarPlacement_00,1931,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/partial/image_01931.jpg,ok,23.715,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__023__partial.npz,
synthetic_c2/case_06_RebarTying_01/001/partial,case_06_RebarTying_01__partial,1,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00297.jpg,478.06,193.48,662.53,585.47,partial,partial,0.583,ok,RebarTying_01,297,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00297.jpg,ok,23.744,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__001__partial.npz,
synthetic_c2/case_06_RebarTying_01/003/partial,case_06_RebarTying_01__partial,3,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00299.jpg,474.34,189.22,659.88,569.12,partial,partial,0.75,ok,RebarTying_01,299,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00299.jpg,ok,23.776,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__003__partial.npz,
synthetic_c2/case_06_RebarTying_01/005/partial,case_06_RebarTying_01__partial,5,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00301.jpg,468.85,188.34,650.99,581.41,partial,partial,0.833,ok,RebarTying_01,301,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00301.jpg,ok,24.136,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__005__partial.npz,
synthetic_c2/case_06_RebarTying_01/009/partial,case_06_RebarTying_01__partial,9,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00305.jpg,446.45,187.04,628.03,582.23,partial,partial,0.75,ok,RebarTying_01,305,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00305.jpg,ok,23.717,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__009__partial.npz,
synthetic_c2/case_06_RebarTying_01/012/partial,case_06_RebarTying_01__partial,12,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00308.jpg,436.15,190.26,627.46,590.7,partial,partial,0.833,ok,RebarTying_01,308,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00308.jpg,ok,0.089,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__012__partial.npz,
synthetic_c2/case_06_RebarTying_01/016/partial,case_06_RebarTying_01__partial,16,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00312.jpg,419.31,190.4,619.61,592.55,partial,partial,0.833,ok,RebarTying_01,312,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00312.jpg,ok,23.720,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__016__partial.npz,
synthetic_c2/case_06_RebarTying_01/019/partial,case_06_RebarTying_01__partial,19,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00315.jpg,396.5,192.48,584.88,605.58,partial,partial,0.833,ok,RebarTying_01,315,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00315.jpg,ok,23.963,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__019__partial.npz,
synthetic_c2/case_06_RebarTying_01/022/partial,case_06_RebarTying_01__partial,22,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00318.jpg,377.75,197.63,544.21,606.74,partial,partial,0.75,ok,RebarTying_01,318,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00318.jpg,ok,24.208,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__022__partial.npz,
synthetic_c2/case_06_RebarTying_01/029/partial,case_06_RebarTying_01__partial,29,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00325.jpg,342.7,204.91,499.88,604.31,partial,partial,0.75,ok,RebarTying_01,325,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00325.jpg,ok,23.945,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__029__partial.npz,
synthetic_c2/case_06_RebarTying_01/035/partial,case_06_RebarTying_01__partial,35,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00331.jpg,287.73,222.31,487.04,608.53,partial,partial,0.583,ok,RebarTying_01,331,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00331.jpg,ok,23.872,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__035__partial.npz,
synthetic_c2/case_07_RebarTying_02/000/none,case_07_RebarTying_02__none,0,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/none/image_00206.jpg,882.57,355.03,1055.69,584.68,none,partial,0.833,ok,RebarTying_02,206,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/none/image_00206.jpg,ok,23.871,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__000__none.npz,
synthetic_c2/case_07_RebarTying_02/000/partial,case_07_RebarTying_02__partial,0,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00206.jpg,882.57,355.03,1055.69,584.68,partial,partial,0.5,ok,RebarTying_02,206,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00206.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__000__partial.npz,
synthetic_c2/case_07_RebarTying_02/002/partial,case_07_RebarTying_02__partial,2,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00208.jpg,880.92,355.46,1055.91,584.02,partial,partial,0.5,ok,RebarTying_02,208,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00208.jpg,ok,24.121,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__002__partial.npz,
synthetic_c2/case_07_RebarTying_02/004/partial,case_07_RebarTying_02__partial,4,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00210.jpg,881.43,355.25,1055.73,583.76,partial,partial,0.5,ok,RebarTying_02,210,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00210.jpg,ok,24.323,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__004__partial.npz,
synthetic_c2/case_07_RebarTying_02/006/partial,case_07_RebarTying_02__partial,6,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00212.jpg,881.06,355.38,1055.64,582.9,partial,partial,0.5,ok,RebarTying_02,212,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00212.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__006__partial.npz,
synthetic_c2/case_07_RebarTying_02/007/partial,case_07_RebarTying_02__partial,7,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00213.jpg,880.51,355.52,1055.64,583.33,partial,partial,0.583,ok,RebarTying_02,213,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00213.jpg,ok,23.901,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__007__partial.npz,
synthetic_c2/case_07_RebarTying_02/009/partial,case_07_RebarTying_02__partial,9,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00215.jpg,881.04,355.38,1055.62,580.0,partial,partial,0.5,ok,RebarTying_02,215,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00215.jpg,ok,23.898,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__009__partial.npz,
synthetic_c2/case_07_RebarTying_02/010/partial,case_07_RebarTying_02__partial,10,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00216.jpg,877.22,354.8,1056.5,580.59,partial,partial,0.583,ok,RebarTying_02,216,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00216.jpg,ok,23.945,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__010__partial.npz,
synthetic_c2/case_07_RebarTying_02/012/partial,case_07_RebarTying_02__partial,12,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00218.jpg,878.26,354.85,1056.55,581.96,partial,partial,0.583,ok,RebarTying_02,218,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00218.jpg,ok,24.175,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__012__partial.npz,
synthetic_c2/case_07_RebarTying_02/014/partial,case_07_RebarTying_02__partial,14,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00220.jpg,879.56,355.84,1054.99,577.99,partial,partial,0.583,ok,RebarTying_02,220,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00220.jpg,ok,23.984,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__014__partial.npz,
synthetic_c2/case_07_RebarTying_02/016/partial,case_07_RebarTying_02__partial,16,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00222.jpg,879.44,355.49,1055.03,578.92,partial,partial,0.583,ok,RebarTying_02,222,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00222.jpg,ok,24.281,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__016__partial.npz,
synthetic_c2/case_07_RebarTying_02/018/partial,case_07_RebarTying_02__partial,18,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00224.jpg,877.03,354.46,1056.3,578.37,partial,partial,0.583,ok,RebarTying_02,224,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00224.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__018__partial.npz,
synthetic_c2/case_07_RebarTying_02/020/partial,case_07_RebarTying_02__partial,20,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00226.jpg,878.86,355.4,1053.59,581.29,partial,partial,0.5,ok,RebarTying_02,226,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00226.jpg,ok,23.871,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__020__partial.npz,
synthetic_c2/case_07_RebarTying_02/021/partial,case_07_RebarTying_02__partial,21,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00227.jpg,879.11,355.1,1053.47,581.43,partial,partial,0.5,ok,RebarTying_02,227,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00227.jpg,ok,23.875,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__021__partial.npz,
synthetic_c2/case_07_RebarTying_02/023/partial,case_07_RebarTying_02__partial,23,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00229.jpg,879.54,355.04,1053.92,583.96,partial,partial,0.5,ok,RebarTying_02,229,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00229.jpg,ok,24.054,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__023__partial.npz,
synthetic_c2/case_07_RebarTying_02/025/partial,case_07_RebarTying_02__partial,25,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00231.jpg,880.86,355.02,1052.53,580.72,partial,partial,0.5,ok,RebarTying_02,231,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00231.jpg,ok,24.186,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__025__partial.npz,
synthetic_c2/case_07_RebarTying_02/027/partial,case_07_RebarTying_02__partial,27,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00233.jpg,881.19,354.6,1054.1,583.26,partial,partial,0.5,ok,RebarTying_02,233,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00233.jpg,ok,24.258,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__027__partial.npz,
synthetic_c2/case_07_RebarTying_02/028/partial,case_07_RebarTying_02__partial,28,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00234.jpg,886.74,353.93,1054.15,582.26,partial,partial,0.5,ok,RebarTying_02,234,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00234.jpg,ok,23.828,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__028__partial.npz,
synthetic_c2/case_07_RebarTying_02/030/partial,case_07_RebarTying_02__partial,30,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00236.jpg,886.34,353.7,1053.3,582.01,partial,partial,0.5,ok,RebarTying_02,236,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00236.jpg,ok,23.788,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__030__partial.npz,
synthetic_c2/case_07_RebarTying_02/031/none,case_07_RebarTying_02__none,31,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/none/image_00237.jpg,885.28,353.72,1054.8,582.77,none,partial,0.833,ok,RebarTying_02,237,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/none/image_00237.jpg,ok,23.770,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__031__none.npz,
synthetic_c2/case_07_RebarTying_02/032/partial,case_07_RebarTying_02__partial,32,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00238.jpg,881.93,353.49,1054.2,583.15,partial,partial,0.5,ok,RebarTying_02,238,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00238.jpg,ok,24.096,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__032__partial.npz,
synthetic_c2/case_07_RebarTying_02/033/partial,case_07_RebarTying_02__partial,33,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00239.jpg,881.85,353.29,1054.34,582.91,partial,partial,0.5,ok,RebarTying_02,239,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/partial/image_00239.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__033__partial.npz,
