comparison,case_id,source_run,full_run,key_factor_jaccard,recommendation_jaccard,source_key_tags,full_key_tags,source_recommendation_tags,full_recommendation_tags
reba_only_vs_full_module2,case_04,2,4,1.0,0.3333,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,2,5,1.0,0.25,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,3,1,0.5,0.0,prolonged_static_posture|repetitive_work,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_04,3,2,0.5,0.3333,prolonged_static_posture|repetitive_work,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,3,3,1.0,0.5,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,3,4,1.0,0.3333,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,3,5,1.0,0.25,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,4,1,0.5,0.0,prolonged_static_posture|repetitive_work,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_04,4,2,0.5,0.3333,prolonged_static_posture|repetitive_work,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,4,3,1.0,0.5,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,4,4,1.0,0.3333,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,4,5,1.0,0.25,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,5,1,1.0,0.0,prolonged_static_posture,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_04,5,2,1.0,0.3333,prolonged_static_posture,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,5,3,0.5,0.5,prolonged_static_posture,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,5,4,0.5,0.3333,prolonged_static_posture,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_04,5,5,0.5,0.25,prolonged_static_posture,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,1,1,0.25,0.5,prolonged_static_posture,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,1,2,1.0,0.0,prolonged_static_posture,prolonged_static_posture,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_05,1,3,1.0,0.0,prolonged_static_posture,prolonged_static_posture,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_05,1,4,0.5,0.2,prolonged_static_posture,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,1,5,0.25,0.1667,prolonged_static_posture,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,2,1,0.5,0.25,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,2,2,0.5,0.0,prolonged_static_posture|repetitive_work,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_05,2,3,0.5,0.0,prolonged_static_posture|repetitive_work,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_05,2,4,1.0,0.25,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,2,5,0.5,0.2,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,3,1,0.25,0.5,prolonged_static_posture,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,3,2,1.0,0.0,prolonged_static_posture,prolonged_static_posture,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_05,3,3,1.0,0.0,prolonged_static_posture,prolonged_static_posture,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_05,3,4,0.5,0.2,prolonged_static_posture,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,3,5,0.25,0.1667,prolonged_static_posture,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,4,1,0.5,0.25,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,4,2,0.5,0.0,prolonged_static_posture|repetitive_work,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_05,4,3,0.5,0.0,prolonged_static_posture|repetitive_work,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_05,4,4,1.0,0.25,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,4,5,0.5,0.2,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,5,1,0.5,0.25,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,5,2,0.5,0.0,prolonged_static_posture|repetitive_work,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_05,5,3,0.5,0.0,prolonged_static_posture|repetitive_work,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_05,5,4,1.0,0.25,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_05,5,5,0.5,0.2,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,1,1,0.3333,0.25,prolonged_static_posture,prolonged_static_posture|repetitive_work|trunk_overflexion,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,1,2,1.0,0.0,prolonged_static_posture,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_06,1,3,0.3333,0.25,prolonged_static_posture,prolonged_static_posture|repetitive_work|trunk_overflexion,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,1,4,0.5,0.25,prolonged_static_posture,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,1,5,0.3333,0.25,prolonged_static_posture,prolonged_static_posture|repetitive_work|trunk_overflexion,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,2,1,0.6667,0.2,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,2,2,0.5,0.0,prolonged_static_posture|repetitive_work,prolonged_static_posture,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_06,2,3,0.6667,0.2,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,2,4,1.0,0.2,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,2,5,0.6667,0.2,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,3,1,0.6667,0.25,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,3,2,0.5,0.0,prolonged_static_posture|repetitive_work,prolonged_static_posture,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_06,3,3,0.6667,0.25,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,3,4,1.0,0.25,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,3,5,0.6667,0.25,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,4,1,0.3333,0.3333,prolonged_static_posture,prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,4,2,1.0,0.0,prolonged_static_posture,prolonged_static_posture,reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_06,4,3,0.3333,0.3333,prolonged_static_posture,prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,4,4,0.5,0.3333,prolonged_static_posture,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,4,5,0.3333,0.3333,prolonged_static_posture,prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,5,1,0.3333,0.25,prolonged_static_posture,prolonged_static_posture|repetitive_work|trunk_overflexion,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,5,2,1.0,0.0,prolonged_static_posture,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_06,5,3,0.3333,0.25,prolonged_static_posture,prolonged_static_posture|repetitive_work|trunk_overflexion,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,5,4,0.5,0.25,prolonged_static_posture,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_06,5,5,0.3333,0.25,prolonged_static_posture,prolonged_static_posture|repetitive_work|trunk_overflexion,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,1,1,0.5,0.6667,prolonged_static_posture|repetitive_work,prolonged_static_posture,reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,1,2,1.0,0.6667,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,1,3,0.5,0.5,prolonged_static_posture|repetitive_work,prolonged_static_posture,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_static_exposure
reba_only_vs_full_module2,case_07,1,4,0.25,0.6667,prolonged_static_posture|repetitive_work,prolonged_static_posture|trunk_overflexion|upper_arm_elevation,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,1,5,1.0,1.0,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,2,1,0.5,0.6667,prolonged_static_posture|repetitive_work,prolonged_static_posture,reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,2,2,1.0,0.6667,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,2,3,0.5,0.5,prolonged_static_posture|repetitive_work,prolonged_static_posture,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_static_exposure
reba_only_vs_full_module2,case_07,2,4,0.25,0.6667,prolonged_static_posture|repetitive_work,prolonged_static_posture|trunk_overflexion|upper_arm_elevation,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,2,5,1.0,1.0,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,3,1,1.0,0.25,prolonged_static_posture,prolonged_static_posture,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,3,2,0.5,0.25,prolonged_static_posture,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,3,3,1.0,0.0,prolonged_static_posture,prolonged_static_posture,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_07,3,4,0.3333,0.25,prolonged_static_posture,prolonged_static_posture|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,3,5,0.5,0.3333,prolonged_static_posture,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,4,1,1.0,0.25,prolonged_static_posture,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,4,2,0.5,0.25,prolonged_static_posture,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,4,3,1.0,0.0,prolonged_static_posture,prolonged_static_posture,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_07,4,4,0.3333,0.25,prolonged_static_posture,prolonged_static_posture|trunk_overflexion|upper_arm_elevation,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,4,5,0.5,0.3333,prolonged_static_posture,prolonged_static_posture|repetitive_work,monitoring_feedback_or_training|reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,5,1,1.0,0.25,prolonged_static_posture,prolonged_static_posture,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,5,2,0.5,0.25,prolonged_static_posture,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,5,3,1.0,0.0,prolonged_static_posture,prolonged_static_posture,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,reduce_static_exposure
reba_only_vs_full_module2,case_07,5,4,0.3333,0.25,prolonged_static_posture,prolonged_static_posture|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_07,5,5,0.5,0.3333,prolonged_static_posture,prolonged_static_posture|repetitive_work,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,1,1,0.3333,1.0,prolonged_static_posture,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,1,2,0.5,1.0,prolonged_static_posture,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,1,3,0.3333,0.6667,prolonged_static_posture,prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,1,4,0.5,0.6667,prolonged_static_posture,prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,1,5,0.5,1.0,prolonged_static_posture,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,2,1,0.25,0.5,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,2,2,1.0,0.5,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,2,3,0.6667,0.3333,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,2,4,0.3333,0.3333,prolonged_static_posture|repetitive_work,prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,2,5,1.0,0.5,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,3,1,0.3333,0.5,prolonged_static_posture,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,3,2,0.5,0.5,prolonged_static_posture,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,3,3,0.3333,0.3333,prolonged_static_posture,prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,3,4,0.5,0.3333,prolonged_static_posture,prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,3,5,0.5,0.5,prolonged_static_posture,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,4,1,0.3333,0.5,prolonged_static_posture,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,4,2,0.5,0.5,prolonged_static_posture,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,4,3,0.3333,0.3333,prolonged_static_posture,prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,4,4,0.5,0.3333,prolonged_static_posture,prolonged_static_posture|trunk_overflexion,reduce_repetition_or_add_recovery,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,4,5,0.5,0.5,prolonged_static_posture,prolonged_static_posture|repetitive_work,reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
reba_only_vs_full_module2,case_08,5,1,0.3333,0.3333,prolonged_static_posture,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery,reduce_repetition_or_add_recovery|reduce_static_exposure
