comparison_type,comparison,case_id,left_run,right_run,key_factor_jaccard,recommendation_jaccard,left_key_tags,right_key_tags,left_recommendation_tags,right_recommendation_tags
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_02,5,2,1.0,0.6,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_02,5,3,0.6,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_02,5,4,1.0,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_02,5,5,0.8,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,1,1,0.8,1.0,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,1,2,0.8,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,1,3,0.8,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,1,4,0.6,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,1,5,0.6,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,2,1,1.0,1.0,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,2,2,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,2,3,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,2,4,0.75,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,2,5,0.75,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,3,1,1.0,1.0,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,3,2,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,3,3,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,3,4,0.75,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,3,5,0.75,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,4,1,1.0,0.75,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,4,2,1.0,0.6667,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,4,3,1.0,0.75,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,4,4,0.75,0.6,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,4,5,0.75,0.6,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,5,1,1.0,1.0,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,5,2,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,5,3,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,5,4,0.75,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_03,5,5,0.75,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,1,1,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,1,2,0.75,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,1,3,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,1,4,1.0,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_knee_flexion_or_kneeling|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,1,5,1.0,0.75,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,2,1,0.6,0.4,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,2,2,0.75,0.75,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,2,3,0.6,0.4,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,2,4,0.6,0.3333,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_knee_flexion_or_kneeling|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,2,5,0.6,0.6,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,3,1,1.0,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,3,2,0.75,0.75,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,3,3,1.0,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,3,4,1.0,0.3333,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_knee_flexion_or_kneeling|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,3,5,1.0,0.6,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,4,1,0.5,0.5,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,4,2,0.6667,1.0,prolonged_static_posture|repetitive_work,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,4,3,0.5,0.5,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,4,4,0.5,0.1667,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_knee_flexion_or_kneeling|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,4,5,0.5,0.4,prolonged_static_posture|repetitive_work,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,5,1,1.0,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,5,2,0.75,0.75,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,5,3,1.0,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,5,4,1.0,0.3333,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_knee_flexion_or_kneeling|reduce_repetition_or_add_recovery
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_04,5,5,1.0,0.6,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_05,1,1,0.5,0.4,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|trunk_overflexion|upper_arm_elevation,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_05,1,2,0.5,0.4,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|trunk_overflexion|upper_arm_elevation,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_05,1,3,0.75,0.6,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_05,1,4,0.75,0.4,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_05,1,5,0.75,0.4,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
prompt_effect,module2_rgb__original_rgb_compatible_with_module2_rgb__bounded_context_augmented,case_05,2,1,0.75,0.3333,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_static_exposure,mechanical_assistance_or_support|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
